Momentum,gas [m3],elektriciteit [kwh],weekDay,T,FH,U,N,Q
2012-01-07 06:00:00,80.0,192.9557500000021,5,81.0,90.0,0.82,2.0,11.0
2012-01-07 07:00:00,82.0,191.37560000000062,5,84.0,90.0,0.79,8.0,24.0
2012-01-07 08:00:00,81.0,191.4178500000017,5,87.0,100.0,0.77,7.0,46.0
2012-01-07 09:00:00,84.0,190.65735,5,83.0,110.0,0.77,8.0,20.0
2012-01-07 10:00:00,76.0,191.6967000000009,5,82.0,110.0,0.76,8.0,28.0
2012-01-07 11:00:00,80.0,191.09675000000058,5,81.0,120.0,0.74,8.0,29.0
2012-01-07 12:00:00,81.0,190.7672000000016,5,78.0,110.0,0.76,8.0,11.0
2012-01-07 13:00:00,81.0,193.2937499999973,5,78.0,110.0,0.76,7.0,3.0
2012-01-07 14:00:00,86.0,192.63465,5,70.0,90.0,0.79,7.0,0.0
2012-01-07 15:00:00,81.0,190.8855,5,74.0,90.0,0.79,8.0,0.0
2012-01-07 16:00:00,83.0,160.61759999999975,5,72.0,80.0,0.79,1.0,0.0
2012-01-07 17:00:00,78.0,111.10905000000002,5,72.0,80.0,0.81,6.0,0.0
2012-01-07 18:00:00,49.0,108.37969999999996,5,75.0,70.0,0.8,7.0,0.0
2012-01-07 19:00:00,40.0,108.47265000000021,5,75.0,80.0,0.81,6.0,0.0
2012-01-07 20:00:00,45.0,109.58804999999998,5,76.0,80.0,0.79,8.0,0.0
2012-01-07 21:00:00,47.0,110.5766999999999,5,74.0,80.0,0.8,8.0,0.0
2012-01-07 22:00:00,59.0,110.83865000000013,5,76.0,80.0,0.79,8.0,0.0
2012-01-07 23:00:00,49.0,110.86400000000008,5,78.0,80.0,0.78,8.0,0.0
2012-01-08 00:00:00,47.0,112.30895000000014,6,77.0,90.0,0.78,8.0,0.0
2012-01-08 01:00:00,50.0,111.74279999999986,6,69.0,80.0,0.82,4.0,0.0
2012-01-08 02:00:00,46.0,111.76815,6,67.0,70.0,0.83,4.0,0.0
2012-01-08 03:00:00,50.0,111.53154999999985,6,71.0,70.0,0.83,6.0,0.0
2012-01-08 04:00:00,49.0,112.32584999999979,6,72.0,70.0,0.81,8.0,0.0
2012-01-08 05:00:00,52.0,111.22735000000013,6,75.0,70.0,0.81,8.0,0.0
2012-01-08 06:00:00,54.0,110.54289999999979,6,76.0,70.0,0.77,8.0,9.0
2012-01-08 07:00:00,51.0,109.4106,6,81.0,80.0,0.77,7.0,32.0
2012-01-08 08:00:00,48.0,110.1964500000001,6,85.0,90.0,0.75,7.0,42.0
2012-01-08 09:00:00,50.0,109.9345,6,84.0,90.0,0.75,8.0,38.0
2012-01-08 10:00:00,48.0,110.8217500000001,6,83.0,90.0,0.75,8.0,36.0
2012-01-08 11:00:00,50.0,111.10059999999994,6,83.0,80.0,0.77,8.0,21.0
2012-01-08 12:00:00,47.0,110.19644999999984,6,81.0,80.0,0.77,8.0,24.0
2012-01-08 13:00:00,49.0,111.34565000000013,6,78.0,70.0,0.8,8.0,4.0
2012-01-08 14:00:00,48.0,111.16819999999987,6,75.0,60.0,0.8,8.0,0.0
2012-01-08 15:00:00,51.0,110.81330000000014,6,74.0,50.0,0.82,8.0,0.0
2012-01-08 16:00:00,48.0,111.12594999999969,6,67.0,40.0,0.88,8.0,0.0
2012-01-08 17:00:00,52.0,111.55690000000004,6,58.0,30.0,0.92,8.0,0.0
2012-01-08 18:00:00,48.0,109.14020000000008,6,45.0,30.0,0.94,1.0,0.0
2012-01-08 19:00:00,39.0,109.9345,6,52.0,30.0,0.96,8.0,0.0
2012-01-08 20:00:00,43.0,113.95669999999998,6,61.0,40.0,0.95,8.0,0.0
2012-01-08 21:00:00,41.0,112.51174999999996,6,63.0,30.0,0.95,8.0,0.0
2012-01-08 22:00:00,43.0,174.3910999999979,6,68.0,30.0,0.97,8.0,0.0
2012-01-08 23:00:00,81.0,172.25324999999995,6,70.0,40.0,0.97,8.0,0.0
2012-01-09 00:00:00,68.0,163.6596,0,78.0,40.0,0.97,8.0,0.0
2012-01-09 01:00:00,64.0,114.68340000000056,0,81.0,60.0,0.96,8.0,0.0
2012-01-09 02:00:00,53.0,165.9580000000009,0,84.0,60.0,0.93,8.0,0.0
2012-01-09 03:00:00,57.0,174.8811999999976,0,82.0,60.0,0.93,8.0,0.0
2012-01-09 04:00:00,60.0,242.57414999999816,0,74.0,60.0,0.93,3.0,0.0
2012-01-09 05:00:00,95.0,336.83389999999787,0,79.0,70.0,0.92,8.0,0.0
2012-01-09 06:00:00,93.0,408.29555000000136,0,86.0,60.0,0.9,8.0,9.0
2012-01-09 07:00:00,88.0,467.7244000000003,0,88.0,60.0,0.9,8.0,20.0
2012-01-09 08:00:00,81.0,486.2214500000024,0,90.0,60.0,0.84,8.0,26.0
2012-01-09 09:00:00,83.0,502.9440000000008,0,94.0,70.0,0.79,8.0,16.0
2012-01-09 10:00:00,79.0,500.02030000000036,0,90.0,70.0,0.83,8.0,16.0
2012-01-09 11:00:00,88.0,494.1137499999968,0,91.0,70.0,0.83,8.0,15.0
2012-01-09 12:00:00,74.0,483.28084999999794,0,90.0,70.0,0.84,8.0,8.0
2012-01-09 13:00:00,81.0,469.91294999999917,0,92.0,70.0,0.84,8.0,2.0
2012-01-09 14:00:00,79.0,439.6028000000005,0,92.0,80.0,0.86,8.0,0.0
2012-01-09 15:00:00,74.0,382.47234999999847,0,91.0,70.0,0.85,8.0,0.0
2012-01-09 16:00:00,73.0,321.2013999999994,0,87.0,60.0,0.88,8.0,0.0
2012-01-09 17:00:00,72.0,263.43719999999905,0,84.0,60.0,0.88,8.0,0.0
2012-01-09 18:00:00,73.0,136.2985000000012,0,73.0,50.0,0.91,1.0,0.0
2012-01-09 19:00:00,57.0,124.88254999999941,0,60.0,40.0,0.92,5.0,0.0
2012-01-09 20:00:00,38.0,126.20920000000328,0,46.0,30.0,0.94,6.0,0.0
2012-01-09 21:00:00,36.0,116.90575000000031,0,39.0,30.0,0.97,2.0,0.0
2012-01-09 22:00:00,40.0,170.17455,0,40.0,20.0,0.98,1.0,0.0
2012-01-09 23:00:00,73.0,172.4729500000003,0,26.0,30.0,0.98,0.0,0.0
2012-01-10 00:00:00,67.0,163.6680500000006,1,34.0,20.0,0.98,4.0,0.0
2012-01-10 01:00:00,66.0,118.1310000000001,1,27.0,20.0,0.98,4.0,0.0
2012-01-10 02:00:00,54.0,167.14945000000031,1,29.0,10.0,0.98,2.0,0.0
2012-01-10 03:00:00,67.0,176.13179999999818,1,54.0,20.0,0.97,8.0,0.0
2012-01-10 04:00:00,75.0,242.35444999999697,1,48.0,30.0,0.95,0.0,0.0
2012-01-10 05:00:00,116.0,338.07605000000063,1,48.0,30.0,0.94,0.0,1.0
2012-01-10 06:00:00,106.0,431.7105,1,68.0,30.0,0.87,2.0,20.0
2012-01-10 07:00:00,109.0,481.71760000000114,1,69.0,40.0,0.9,1.0,39.0
2012-01-10 08:00:00,106.0,512.1291500000033,1,81.0,40.0,0.88,8.0,47.0
2012-01-10 09:00:00,120.0,511.08135000000084,1,80.0,40.0,0.9,8.0,30.0
2012-01-10 10:00:00,94.0,511.15740000000085,1,86.0,40.0,0.88,8.0,30.0
2012-01-10 11:00:00,81.0,508.8421000000029,1,95.0,40.0,0.9,8.0,17.0
2012-01-10 12:00:00,82.0,499.2429000000008,1,93.0,50.0,0.91,8.0,15.0
2012-01-10 13:00:00,82.0,483.60194999999993,1,89.0,50.0,0.91,8.0,3.0
2012-01-10 14:00:00,81.0,464.4627,1,89.0,40.0,0.9,8.0,0.0
2012-01-10 15:00:00,81.0,402.14394999999945,1,89.0,50.0,0.81,8.0,0.0
2012-01-10 16:00:00,77.0,350.843999999999,1,89.0,50.0,0.8,8.0,0.0
2012-01-10 17:00:00,79.0,312.68380000000025,1,88.0,50.0,0.85,8.0,0.0
2012-01-10 18:00:00,80.0,297.26254999999964,1,83.0,50.0,0.87,8.0,0.0
2012-01-10 19:00:00,81.0,274.65879999999845,1,69.0,50.0,0.88,0.0,0.0
2012-01-10 20:00:00,80.0,153.95900000000063,1,78.0,40.0,0.88,8.0,0.0
2012-01-10 21:00:00,53.0,115.13969999999878,1,90.0,40.0,0.86,8.0,0.0
2012-01-10 22:00:00,38.0,163.11034999999907,1,90.0,60.0,0.9,8.0,0.0
2012-01-10 23:00:00,45.0,166.5326000000024,1,90.0,70.0,0.9,8.0,0.0
2012-01-11 00:00:00,56.0,155.25185000000027,2,90.0,70.0,0.9,8.0,0.0
2012-01-11 01:00:00,52.0,111.56535000000002,2,88.0,70.0,0.89,7.0,0.0
2012-01-11 02:00:00,61.0,162.87374999999847,2,83.0,70.0,0.9,1.0,0.0
2012-01-11 03:00:00,48.0,173.38555000000028,2,81.0,70.0,0.88,8.0,0.0
2012-01-11 04:00:00,57.0,243.7993999999997,2,86.0,70.0,0.87,8.0,0.0
2012-01-11 05:00:00,94.0,321.8097999999985,2,87.0,80.0,0.87,8.0,0.0
2012-01-11 06:00:00,88.0,400.8595500000018,2,83.0,70.0,0.95,8.0,2.0
2012-01-11 07:00:00,79.0,458.9532999999994,2,84.0,70.0,0.95,8.0,8.0
2012-01-11 08:00:00,81.0,465.7978000000004,2,87.0,60.0,0.93,8.0,15.0
2012-01-11 09:00:00,87.0,481.3711499999982,2,89.0,60.0,0.92,8.0,17.0
2012-01-11 10:00:00,81.0,481.32889999999793,2,89.0,60.0,0.92,8.0,21.0
2012-01-11 11:00:00,80.0,478.8784000000003,2,89.0,50.0,0.91,8.0,13.0
2012-01-11 12:00:00,81.0,472.02544999999776,2,85.0,50.0,0.93,8.0,7.0
2012-01-11 13:00:00,80.0,451.32294999999846,2,85.0,40.0,0.92,8.0,2.0
2012-01-11 14:00:00,77.0,424.0548,2,84.0,50.0,0.93,8.0,0.0
2012-01-11 15:00:00,74.0,362.6739999999985,2,84.0,50.0,0.93,8.0,0.0
2012-01-11 16:00:00,80.0,320.36484999999936,2,83.0,50.0,0.96,8.0,0.0
2012-01-11 17:00:00,71.0,274.8615999999994,2,85.0,50.0,0.95,8.0,0.0
2012-01-11 18:00:00,79.0,135.9942999999997,2,87.0,60.0,0.95,8.0,0.0
2012-01-11 19:00:00,50.0,123.95305,2,87.0,50.0,0.95,8.0,0.0
2012-01-11 20:00:00,37.0,125.49094999999878,2,93.0,60.0,0.91,8.0,0.0
2012-01-11 21:00:00,38.0,115.5706500000004,2,93.0,70.0,0.9,8.0,0.0
2012-01-11 22:00:00,35.0,167.20860000000064,2,88.0,80.0,0.9,8.0,0.0
2012-01-11 23:00:00,62.0,169.7097999999994,2,92.0,80.0,0.89,8.0,0.0
2012-01-12 00:00:00,55.0,160.80349999999873,3,87.0,90.0,0.91,8.0,0.0
2012-01-12 01:00:00,50.0,113.20465000000056,3,87.0,90.0,0.88,8.0,0.0
2012-01-12 02:00:00,52.0,162.75544999999968,3,86.0,100.0,0.88,8.0,0.0
2012-01-12 03:00:00,53.0,173.1067000000021,3,84.0,110.0,0.87,8.0,0.0
2012-01-12 04:00:00,56.0,236.3802999999968,3,84.0,110.0,0.87,8.0,0.0
2012-01-12 05:00:00,87.0,339.33510000000086,3,84.0,110.0,0.88,8.0,0.0
2012-01-12 06:00:00,79.0,413.8556500000012,3,88.0,110.0,0.87,8.0,4.0
2012-01-12 07:00:00,80.0,491.24075000000056,3,91.0,110.0,0.87,8.0,10.0
2012-01-12 08:00:00,81.0,501.70185000000015,3,97.0,120.0,0.84,8.0,31.0
2012-01-12 09:00:00,80.0,509.2138999999996,3,92.0,130.0,0.88,8.0,32.0
2012-01-12 10:00:00,74.0,504.92974999999876,3,100.0,140.0,0.81,8.0,25.0
2012-01-12 11:00:00,59.0,501.3638499999984,3,93.0,110.0,0.77,3.0,34.0
2012-01-12 12:00:00,73.0,494.40105,3,81.0,100.0,0.8,7.0,22.0
2012-01-12 13:00:00,68.0,480.1374500000022,3,73.0,90.0,0.8,2.0,6.0
2012-01-12 14:00:00,69.0,447.174,3,69.0,80.0,0.77,4.0,0.0
2012-01-12 15:00:00,78.0,395.3416999999997,3,65.0,80.0,0.81,7.0,0.0
2012-01-12 16:00:00,73.0,334.696050000001,3,60.0,60.0,0.78,5.0,0.0
2012-01-12 17:00:00,73.0,303.98875000000214,3,61.0,70.0,0.75,1.0,0.0
2012-01-12 18:00:00,82.0,294.3980000000006,3,60.0,70.0,0.72,7.0,0.0
2012-01-12 19:00:00,80.0,271.57455,3,57.0,60.0,0.75,1.0,0.0
2012-01-12 20:00:00,75.0,148.57634999999908,3,61.0,60.0,0.74,0.0,0.0
2012-01-12 21:00:00,55.0,118.04649999999869,3,64.0,60.0,0.74,3.0,0.0
2012-01-12 22:00:00,30.0,164.14125000000246,3,64.0,80.0,0.77,3.0,0.0
2012-01-12 23:00:00,43.0,169.12674999999942,3,64.0,70.0,0.79,4.0,0.0
2012-01-13 00:00:00,73.0,163.28779999999966,4,57.0,80.0,0.8,8.0,0.0
2012-01-13 01:00:00,54.0,121.98419999999938,4,56.0,60.0,0.82,8.0,0.0
2012-01-13 02:00:00,51.0,164.10744999999912,4,47.0,60.0,0.84,6.0,0.0
2012-01-13 03:00:00,56.0,175.35440000000062,4,50.0,60.0,0.75,8.0,0.0
2012-01-13 04:00:00,61.0,250.0101500000006,4,52.0,60.0,0.77,8.0,0.0
2012-01-13 05:00:00,95.0,334.54394999999903,4,46.0,60.0,0.8,8.0,1.0
2012-01-13 06:00:00,120.0,411.8107499999984,4,47.0,60.0,0.8,4.0,13.0
2012-01-13 07:00:00,95.0,457.7703,4,60.0,60.0,0.79,0.0,39.0
2012-01-13 08:00:00,88.0,473.8083999999976,4,61.0,70.0,0.72,1.0,52.0
2012-01-13 09:00:00,89.0,478.3038000000017,4,64.0,70.0,0.64,2.0,79.0
2012-01-13 10:00:00,88.0,481.3542500000015,4,71.0,80.0,0.55,7.0,77.0
2012-01-13 11:00:00,88.0,469.8453499999997,4,69.0,70.0,0.57,8.0,56.0
2012-01-13 12:00:00,82.0,452.69185000000033,4,62.0,70.0,0.63,5.0,30.0
2012-01-13 13:00:00,81.0,441.5040500000007,4,63.0,60.0,0.63,8.0,5.0
2012-01-13 14:00:00,83.0,412.6473,4,51.0,60.0,0.67,2.0,0.0
2012-01-13 15:00:00,86.0,367.43979999999846,4,52.0,40.0,0.72,8.0,0.0
2012-01-13 16:00:00,84.0,315.1512,4,47.0,40.0,0.72,8.0,0.0
2012-01-13 17:00:00,88.0,268.27904999999816,4,50.0,30.0,0.73,8.0,0.0
2012-01-13 18:00:00,82.0,138.82505000000066,4,53.0,30.0,0.71,8.0,0.0
2012-01-13 19:00:00,55.0,126.20920000000031,4,47.0,40.0,0.76,8.0,0.0
2012-01-13 20:00:00,37.0,128.3639500000003,4,41.0,40.0,0.81,7.0,0.0
2012-01-13 21:00:00,33.0,118.35915000000135,4,43.0,30.0,0.83,8.0,0.0
2012-01-13 22:00:00,45.0,112.19065000000003,4,46.0,30.0,0.76,8.0,0.0
2012-01-13 23:00:00,44.0,111.78504999999998,4,42.0,20.0,0.81,8.0,0.0
2012-01-14 00:00:00,40.0,112.46105000000006,5,45.0,20.0,0.76,8.0,0.0
2012-01-14 01:00:00,49.0,114.50594999999993,5,36.0,30.0,0.78,8.0,0.0
2012-01-14 02:00:00,48.0,115.55374999999992,5,33.0,30.0,0.82,5.0,0.0
2012-01-14 03:00:00,48.0,113.49195000000007,5,37.0,20.0,0.85,8.0,0.0
2012-01-14 04:00:00,47.0,148.98195000000143,5,41.0,30.0,0.78,8.0,0.0
2012-01-14 05:00:00,61.0,195.42315000000005,5,37.0,20.0,0.8,8.0,1.0
2012-01-14 06:00:00,97.0,193.7331499999989,5,45.0,10.0,0.8,7.0,11.0
2012-01-14 07:00:00,112.0,190.80945,5,54.0,30.0,0.76,8.0,33.0
2012-01-14 08:00:00,94.0,190.9868999999973,5,73.0,40.0,0.66,4.0,77.0
2012-01-14 09:00:00,81.0,188.7645499999997,5,72.0,40.0,0.64,4.0,78.0
2012-01-14 10:00:00,78.0,190.4292,5,69.0,40.0,0.63,2.0,65.0
2012-01-14 11:00:00,76.0,189.9729,5,67.0,30.0,0.6,6.0,60.0
2012-01-14 12:00:00,81.0,189.02650000000125,5,57.0,40.0,0.7,8.0,26.0
2012-01-14 13:00:00,80.0,190.1080999999988,5,44.0,20.0,0.75,0.0,7.0
2012-01-14 14:00:00,81.0,193.68244999999882,5,38.0,20.0,0.8,1.0,0.0
2012-01-14 15:00:00,88.0,190.15879999999973,5,27.0,20.0,0.84,8.0,0.0
2012-01-14 16:00:00,93.0,159.5275500000004,5,10.0,10.0,0.9,6.0,0.0
2012-01-14 17:00:00,81.0,113.06944999999986,5,21.0,10.0,0.89,8.0,0.0
2012-01-14 18:00:00,47.0,112.2498000000002,5,14.0,10.0,0.91,8.0,0.0
2012-01-14 19:00:00,36.0,110.55135000000004,5,19.0,10.0,0.92,8.0,0.0
2012-01-14 20:00:00,40.0,113.76235000000004,5,13.0,10.0,0.92,1.0,0.0
2012-01-14 21:00:00,40.0,114.29470000000015,5,9.0,10.0,0.94,8.0,0.0
2012-01-14 22:00:00,60.0,113.30604999999994,5,13.0,10.0,0.94,8.0,0.0
2012-01-14 23:00:00,42.0,114.20175,5,11.0,0.0,0.94,8.0,0.0
2012-01-15 00:00:00,48.0,114.48905000000026,6,0.0,10.0,0.97,7.0,0.0
2012-01-15 01:00:00,47.0,115.94245000000004,6,-2.0,10.0,0.97,8.0,0.0
2012-01-15 02:00:00,48.0,114.95380000000002,6,-6.0,10.0,0.97,8.0,0.0
2012-01-15 03:00:00,49.0,113.2131000000001,6,4.0,10.0,0.96,8.0,0.0
2012-01-15 04:00:00,49.0,114.30314999999992,6,9.0,10.0,0.97,8.0,0.0
2012-01-15 05:00:00,52.0,114.9876,6,15.0,0.0,0.95,8.0,1.0
2012-01-15 06:00:00,52.0,113.52574999999996,6,34.0,10.0,0.95,8.0,12.0
2012-01-15 07:00:00,48.0,112.03009999999998,6,50.0,10.0,0.86,8.0,33.0
2012-01-15 08:00:00,49.0,112.28359999999996,6,59.0,20.0,0.7,8.0,49.0
2012-01-15 09:00:00,47.0,110.31475000000022,6,54.0,20.0,0.7,8.0,48.0
2012-01-15 10:00:00,46.0,109.85,6,68.0,20.0,0.58,7.0,84.0
2012-01-15 11:00:00,47.0,110.19644999999993,6,58.0,40.0,0.64,2.0,78.0
2012-01-15 12:00:00,44.0,108.41349999999994,6,37.0,30.0,0.71,0.0,23.0
2012-01-15 13:00:00,43.0,110.91469999999997,6,30.0,30.0,0.74,0.0,9.0
2012-01-15 14:00:00,42.0,114.16795000000002,6,29.0,20.0,0.84,0.0,0.0
2012-01-15 15:00:00,49.0,112.40189999999993,6,21.0,20.0,0.92,0.0,0.0
2012-01-15 16:00:00,51.0,113.33985000000004,6,3.0,20.0,0.9,0.0,0.0
2012-01-15 17:00:00,50.0,113.1117000000001,6,5.0,20.0,0.88,0.0,0.0
2012-01-15 18:00:00,47.0,112.68919999999987,6,0.0,30.0,0.89,0.0,0.0
2012-01-15 19:00:00,43.0,111.86954999999962,6,0.0,30.0,0.88,0.0,0.0
2012-01-15 20:00:00,44.0,114.07499999999986,6,-8.0,20.0,0.84,0.0,0.0
2012-01-15 21:00:00,60.0,114.82704999999987,6,-10.0,20.0,0.8,0.0,0.0
2012-01-15 22:00:00,53.0,169.82810000000032,6,-14.0,20.0,0.81,0.0,0.0
2012-01-15 23:00:00,71.0,166.08475000000212,6,-23.0,30.0,0.8,0.0,0.0
2012-01-16 00:00:00,78.0,160.16974999999977,0,-27.0,20.0,0.84,0.0,0.0
2012-01-16 01:00:00,80.0,117.43809999999986,0,-25.0,20.0,0.81,0.0,0.0
2012-01-16 02:00:00,63.0,161.42034999999996,0,-29.0,20.0,0.83,0.0,0.0
2012-01-16 03:00:00,70.0,171.87299999999908,0,-23.0,30.0,0.82,0.0,0.0
2012-01-16 04:00:00,81.0,240.04760000000059,0,-23.0,20.0,0.83,0.0,0.0
2012-01-16 05:00:00,150.0,342.6221499999994,0,-13.0,20.0,0.82,0.0,2.0
2012-01-16 06:00:00,135.0,406.5548499999977,0,-3.0,20.0,0.82,0.0,24.0
2012-01-16 07:00:00,138.0,455.4634500000008,0,17.0,20.0,0.78,0.0,51.0
2012-01-16 08:00:00,133.0,479.1994999999988,0,28.0,20.0,0.74,0.0,71.0
2012-01-16 09:00:00,133.0,481.78519999999963,0,38.0,20.0,0.65,0.0,74.0
2012-01-16 10:00:00,101.0,493.57295000000056,0,40.0,30.0,0.6,0.0,84.0
2012-01-16 11:00:00,105.0,486.1622999999981,0,42.0,20.0,0.61,0.0,64.0
2012-01-16 12:00:00,104.0,470.5297999999997,0,35.0,20.0,0.64,0.0,40.0
2012-01-16 13:00:00,106.0,453.3171500000006,0,14.0,20.0,0.64,0.0,12.0
2012-01-16 14:00:00,103.0,418.3087999999997,0,13.0,20.0,0.7,0.0,0.0
2012-01-16 15:00:00,107.0,370.21140000000094,0,6.0,20.0,0.72,0.0,0.0
2012-01-16 16:00:00,112.0,326.3728000000013,0,2.0,20.0,0.77,0.0,0.0
2012-01-16 17:00:00,115.0,274.54895000000147,0,-2.0,10.0,0.81,0.0,0.0
2012-01-16 18:00:00,117.0,145.34844999999942,0,-18.0,10.0,0.87,0.0,0.0
2012-01-16 19:00:00,71.0,132.4030499999991,0,-21.0,10.0,0.91,0.0,0.0
2012-01-16 20:00:00,48.0,135.44504999999907,0,-32.0,20.0,0.88,0.0,0.0
2012-01-16 21:00:00,55.0,123.83475000000121,0,-22.0,10.0,0.89,0.0,0.0
2012-01-16 22:00:00,56.0,168.07894999999849,0,-33.0,10.0,0.91,0.0,0.0
2012-01-16 23:00:00,73.0,171.46739999999997,0,-28.0,10.0,0.91,0.0,0.0
2012-01-17 00:00:00,82.0,163.99760000000055,1,-25.0,10.0,0.9,0.0,0.0
2012-01-17 01:00:00,89.0,121.54479999999859,1,-38.0,10.0,0.93,0.0,0.0
2012-01-17 02:00:00,63.0,164.5215,1,-37.0,10.0,0.93,0.0,0.0
2012-01-17 03:00:00,73.0,176.1740500000003,1,-37.0,20.0,0.92,0.0,0.0
2012-01-17 04:00:00,81.0,241.8727999999997,1,-33.0,20.0,0.9,0.0,0.0
2012-01-17 05:00:00,157.0,355.2718000000004,1,-37.0,20.0,0.92,0.0,1.0
2012-01-17 06:00:00,147.0,429.4290000000008,1,-19.0,20.0,0.89,0.0,30.0
2012-01-17 07:00:00,140.0,465.18940000000197,1,0.0,30.0,0.89,0.0,51.0
2012-01-17 08:00:00,139.0,486.98194999999976,1,23.0,20.0,0.83,0.0,97.0
2012-01-17 09:00:00,122.0,497.2909500000018,1,37.0,30.0,0.81,0.0,80.0
2012-01-17 10:00:00,117.0,500.10479999999916,1,52.0,30.0,0.74,0.0,81.0
2012-01-17 11:00:00,109.0,491.88295000000113,1,45.0,20.0,0.77,0.0,54.0
2012-01-17 12:00:00,103.0,478.27845000000184,1,41.0,30.0,0.7,0.0,43.0
2012-01-17 13:00:00,96.0,470.8001999999983,1,16.0,40.0,0.74,0.0,11.0
2012-01-17 14:00:00,95.0,434.4651999999994,1,9.0,40.0,0.72,0.0,0.0
2012-01-17 15:00:00,103.0,374.88424999999705,1,-5.0,30.0,0.81,0.0,0.0
2012-01-17 16:00:00,110.0,330.4794999999985,1,-5.0,30.0,0.83,0.0,0.0
2012-01-17 17:00:00,102.0,298.96945000000215,1,-14.0,40.0,0.83,0.0,0.0
2012-01-17 18:00:00,103.0,282.89754999999946,1,-7.0,40.0,0.8,6.0,0.0
2012-01-17 19:00:00,111.0,262.05139999999983,1,-21.0,40.0,0.81,0.0,0.0
2012-01-17 20:00:00,110.0,151.44090000000088,1,-26.0,40.0,0.83,0.0,0.0
2012-01-17 21:00:00,74.0,127.76399999999909,1,-24.0,40.0,0.84,0.0,0.0
2012-01-17 22:00:00,55.0,172.71799999999882,1,-24.0,30.0,0.86,0.0,0.0
2012-01-17 23:00:00,69.0,177.5598499999997,1,-23.0,40.0,0.87,0.0,0.0
2012-01-18 00:00:00,80.0,169.82809999999972,2,6.0,40.0,0.88,8.0,0.0
2012-01-18 01:00:00,82.0,127.99215000000002,2,7.0,40.0,0.88,8.0,0.0
2012-01-18 02:00:00,64.0,171.25615000000127,2,9.0,50.0,0.9,8.0,0.0
2012-01-18 03:00:00,72.0,184.3367500000003,2,10.0,40.0,0.89,8.0,0.0
2012-01-18 04:00:00,75.0,242.97130000000303,2,16.0,60.0,0.87,8.0,0.0
2012-01-18 05:00:00,149.0,327.7670499999994,2,14.0,60.0,0.88,8.0,1.0
2012-01-18 06:00:00,121.0,404.4508000000001,2,14.0,60.0,0.89,7.0,11.0
2012-01-18 07:00:00,126.0,448.3992500000006,2,20.0,60.0,0.88,8.0,25.0
2012-01-18 08:00:00,126.0,461.8347500000006,2,27.0,60.0,0.87,8.0,32.0
2012-01-18 09:00:00,118.0,478.08409999999793,2,30.0,80.0,0.9,8.0,20.0
2012-01-18 10:00:00,127.0,485.02154999999823,2,29.0,80.0,0.94,8.0,14.0
2012-01-18 11:00:00,116.0,483.88924999999887,2,32.0,80.0,0.96,8.0,9.0
2012-01-18 12:00:00,115.0,460.3137499999997,2,37.0,70.0,0.96,8.0,3.0
2012-01-18 13:00:00,119.0,449.7090000000029,2,43.0,80.0,0.96,8.0,1.0
2012-01-18 14:00:00,113.0,419.1876000000008,2,43.0,90.0,0.97,8.0,0.0
2012-01-18 15:00:00,106.0,352.96495000000215,2,48.0,70.0,0.97,8.0,0.0
2012-01-18 16:00:00,103.0,313.24149999999764,2,55.0,60.0,0.98,8.0,0.0
2012-01-18 17:00:00,101.0,259.71075,2,70.0,60.0,0.98,8.0,0.0
2012-01-18 18:00:00,96.0,138.8842000000003,2,77.0,60.0,0.97,8.0,0.0
2012-01-18 19:00:00,63.0,127.62879999999849,2,73.0,50.0,0.98,8.0,0.0
2012-01-18 20:00:00,39.0,129.2343,2,69.0,40.0,0.98,8.0,0.0
2012-01-18 21:00:00,59.0,119.15344999999996,2,71.0,30.0,0.99,8.0,0.0
2012-01-18 22:00:00,46.0,165.37495,2,70.0,40.0,0.99,8.0,0.0
2012-01-18 23:00:00,56.0,166.98045000000005,2,71.0,40.0,0.98,8.0,0.0
2012-01-19 00:00:00,60.0,159.42615000000185,3,71.0,40.0,0.98,8.0,0.0
2012-01-19 01:00:00,61.0,116.06920000000002,3,73.0,40.0,0.98,8.0,0.0
2012-01-19 02:00:00,52.0,160.35565000000142,3,75.0,40.0,0.98,8.0,0.0
2012-01-19 03:00:00,57.0,171.77160000000094,3,77.0,30.0,0.98,8.0,0.0
2012-01-19 04:00:00,59.0,239.5152499999997,3,68.0,50.0,0.92,8.0,0.0
2012-01-19 05:00:00,97.0,333.39474999999766,3,63.0,30.0,0.93,8.0,0.0
2012-01-19 06:00:00,94.0,408.7265000000006,3,63.0,30.0,0.94,8.0,3.0
2012-01-19 07:00:00,93.0,481.0838499999994,3,64.0,40.0,0.94,8.0,8.0
2012-01-19 08:00:00,94.0,497.51910000000083,3,66.0,50.0,0.95,8.0,16.0
2012-01-19 09:00:00,95.0,494.6883499999997,3,66.0,60.0,0.93,8.0,14.0
2012-01-19 10:00:00,94.0,497.13885000000016,3,72.0,80.0,0.91,8.0,34.0
2012-01-19 11:00:00,94.0,494.04615,3,73.0,100.0,0.88,6.0,43.0
2012-01-19 12:00:00,94.0,475.33785000000086,3,75.0,100.0,0.84,5.0,43.0
2012-01-19 13:00:00,79.0,462.4093499999983,3,66.0,80.0,0.83,1.0,10.0
2012-01-19 14:00:00,80.0,429.80080000000123,3,63.0,70.0,0.79,3.0,0.0
2012-01-19 15:00:00,84.0,367.3722,3,62.0,60.0,0.84,4.0,0.0
